ENABLE,PDCAPREFIX,TESTNAME,SUBTESTNAME,SUBSUBTESTNAME,DUTCOMMAND,TIMEOUT,PLUGIN,ATLASCOMMAND,MDPARSER,REGEX,EXPECT,ENVIRONMENT,LIMITGROUP,RETESTPOLICY,HANGTIMEOUT,BGCT,PARAMETER,COF
1,2640,SOC,TEST-SC41-Pd-0x30,,"sc run 41 5 -coredown 0x30",10,Dut,sendCommand,0,,"PASS sc run 41 5 -coredown 0x30",PERTOS,xVT,"A -> FA",,,,1
1,2641,SOC,TEST-SC400-Pd-0x30,,"sc run 400 5 -coredown 0x30",10,Dut,sendCommand,0,,"PASS sc run 400 5 -coredown 0x30",PERTOS,xVT,"A -> FA",,,,1
1,2642,SOC,TEST-SC402-Pd-0x30,,"sc run 402 5 -coredown 0x30",10,Dut,sendCommand,0,,"PASS sc run 402 5 -coredown 0x30",PERTOS,xVT,"A -> FA",,,,1
1,2643,SOC,TEST-SC34-Pd-0xC0,,"sc run 34 5 -coredown 0xC0",10,Dut,sendCommand,0,,"PASS sc run 34 5 -coredown 0xC0",PERTOS,xVT,"A -> FA",,,,1
1,2644,SOC,TEST-SC38-Pd-0xC0,,"sc run 38 5 -coredown 0xC0",100,Dut,sendCommand,0,,"PASS sc run 38 5 -coredown 0xC0",PERTOS,xVT,"A -> FA",,,,1
1,2645,SOC,TEST-SC41-Pd-0xC0,,"sc run 41 5 -coredown 0xC0",10,Dut,sendCommand,0,,"PASS sc run 41 5 -coredown 0xC0",PERTOS,xVT,"A -> FA",,,,1
1,2646,SOC,TEST-SC400-Pd-0xC0,,"sc run 400 5 -coredown 0xC0",10,Dut,sendCommand,0,,"PASS sc run 400 5 -coredown 0xC0",PERTOS,xVT,"A -> FA",,,,1
1,2647,SOC,TEST-SC402-Pd-0xC0,,"sc run 402 5 -coredown 0xC0",10,Dut,sendCommand,0,,"PASS sc run 402 5 -coredown 0xC0",PERTOS,xVT,"A -> FA",,,,1
1,2648,SOC,TEST-SC34-Pd-0x90,,"sc run 34 5 -coredown 0x90",10,Dut,sendCommand,0,,"PASS sc run 34 5 -coredown 0x90",PERTOS,xVT,"A -> FA",,,,1
1,2649,SOC,TEST-SC38-Pd-0x90,,"sc run 38 5 -coredown 0x90",100,Dut,sendCommand,0,,"PASS sc run 38 5 -coredown 0x90",PERTOS,xVT,"A -> FA",,,,1
1,2650,SOC,TEST-SC41-Pd-0x90,,"sc run 41 5 -coredown 0x90",10,Dut,sendCommand,0,,"PASS sc run 41 5 -coredown 0x90",PERTOS,xVT,"A -> FA",,,,1
1,2651,SOC,TEST-SC400-Pd-0x90,,"sc run 400 5 -coredown 0x90",10,Dut,sendCommand,0,,"PASS sc run 400 5 -coredown 0x90",PERTOS,xVT,"A -> FA",,,,1
1,2652,SOC,TEST-SC402-Pd-0x90,,"sc run 402 5 -coredown 0x90",10,Dut,sendCommand,0,,"PASS sc run 402 5 -coredown 0x90",PERTOS,xVT,"A -> FA",,,,1
1,2653,SOC,TEST-SC34-Pd-0x60,,"sc run 34 5 -coredown 0x60",10,Dut,sendCommand,0,,"PASS sc run 34 5 -coredown 0x60",PERTOS,xVT,"A -> FA",,,,1
1,2654,SOC,TEST-SC38-Pd-0x60,,"sc run 38 5 -coredown 0x60",100,Dut,sendCommand,0,,"PASS sc run 38 5 -coredown 0x60",PERTOS,xVT,"A -> FA",,,,1
1,2655,SOC,TEST-SC41-Pd-0x60,,"sc run 41 5 -coredown 0x60",10,Dut,sendCommand,0,,"PASS sc run 41 5 -coredown 0x60",PERTOS,xVT,"A -> FA",,,,1
1,2656,SOC,TEST-SC400-Pd-0x60,,"sc run 400 5 -coredown 0x60",10,Dut,sendCommand,0,,"PASS sc run 400 5 -coredown 0x60",PERTOS,xVT,"A -> FA",,,,1
1,2657,SOC,TEST-SC402-Pd-0x60,,"sc run 402 5 -coredown 0x60",10,Dut,sendCommand,0,,"PASS sc run 402 5 -coredown 0x60",PERTOS,xVT,"A -> FA",,,,1
1,2658,SOC,SET-PERF-0xc502256-Pc,,"pmgr mode 0xc502256",15,Dut,sendCommand,0,,"PASS pmgr mode 0xc502256",PERTOS,xVT,AAB,,,,1
1,2659,SOC,TEST-SC34-Pc,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2660,SOC,TEST-SC38-Pc,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2661,SOC,TEST-SC41-Pc,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2662,SOC,TEST-SC400-Pc,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2663,SOC,TEST-SC402-Pc,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2664,SOC,TEST-SC409-Pc-0x70,,"sc run 409 5 -coredown 0x70",100,Dut,sendCommand,0,,"PASS sc run 409 5 -coredown 0x70",PERTOS,xVT,"A -> FA",,,,1
1,2665,SOC,TEST-SC409-Pc-0xE0,,"sc run 409 5 -coredown 0xE0",100,Dut,sendCommand,0,,"PASS sc run 409 5 -coredown 0xE0",PERTOS,xVT,"A -> FA",,,,1
1,2666,SOC,TEST-SC409-Pc-0xB0,,"sc run 409 5 -coredown 0xB0",100,Dut,sendCommand,0,,"PASS sc run 409 5 -coredown 0xB0",PERTOS,xVT,"A -> FA",,,,1
1,2667,SOC,TEST-SC409-Pc-0xD0,,"sc run 409 5 -coredown 0xD0",100,Dut,sendCommand,0,,"PASS sc run 409 5 -coredown 0xD0",PERTOS,xVT,"A -> FA",,,,1
1,2668,SOC,SET-PERF-0xb502246-Pb,,"pmgr mode 0xb502256",5,Dut,sendCommand,0,,"PASS pmgr mode 0xb502256",PERTOS,xVT,AAB,,,,1
1,2669,SOC,TEST-SC34-Pb,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2670,SOC,TEST-SC38-Pb,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2671,SOC,TEST-SC41-Pb,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2672,SOC,TEST-SC400-Pb,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2673,SOC,TEST-SC402-Pb,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2674,SOC,TEST-SC39-Pb-0x10,,"sc run 39 5 -coredown 0x10",100,Dut,sendCommand,0,,"PASS sc run 39 5 -coredown 0x10",PERTOS,xVT,"A -> FA",,,,1
1,2675,SOC,TEST-SC39-Pb-0x20,,"sc run 39 5 -coredown 0x20",100,Dut,sendCommand,0,,"PASS sc run 39 5 -coredown 0x20",PERTOS,xVT,"A -> FA",,,,1
1,2676,SOC,TEST-SC39-Pb-0x40,,"sc run 39 5 -coredown 0x40",100,Dut,sendCommand,0,,"PASS sc run 39 5 -coredown 0x40",PERTOS,xVT,"A -> FA",,,,1
1,2677,SOC,TEST-SC39-Pb-0x80,,"sc run 39 5 -coredown 0x80",100,Dut,sendCommand,0,,"PASS sc run 39 5 -coredown 0x80",PERTOS,xVT,"A -> FA",,,,1
1,2678,SOC,SET-PERF-0xa502246-Pa,,"pmgr mode 0xa502256",5,Dut,sendCommand,0,,"PASS pmgr mode 0xa502256",PERTOS,xVT,AAB,,,,1
1,2679,SOC,TEST-SC34-Pa,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2680,SOC,TEST-SC38-Pa,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2681,SOC,TEST-SC39-Pa,,"sc run 39 5",10,Dut,sendCommand,0,,"PASS sc run 39 5",PERTOS,xVT,"A -> FA",,,,1
1,2682,SOC,TEST-SC41-Pa,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2683,SOC,TEST-SC400-Pa,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2684,SOC,TEST-SC402-Pa,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2685,SOC,SET-PERF-0x9502256-P9,,"pmgr mode 0x9502256",5,Dut,sendCommand,0,,"PASS pmgr mode 0x9502256",PERTOS,xVT,AAB,,,,1
1,2686,SOC,TEST-SC34-P9,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2687,SOC,TEST-SC38-P9,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2688,SOC,TEST-SC39-P9,,"sc run 39 5",10,Dut,sendCommand,0,,"PASS sc run 39 5",PERTOS,xVT,"A -> FA",,,,1
1,2689,SOC,TEST-SC41-P9,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2690,SOC,TEST-SC400-P9,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2691,SOC,TEST-SC402-P9,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2692,SOC,SET-PERF-0x8502256-P8,,"pmgr mode 0x8502256",5,Dut,sendCommand,0,,"PASS pmgr mode 0x8502256",PERTOS,xVT,AAB,,,,1
1,2693,SOC,TEST-SC34-P8,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2694,SOC,TEST-SC38-P8,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2695,SOC,TEST-SC39-P8,,"sc run 39 5",10,Dut,sendCommand,0,,"PASS sc run 39 5",PERTOS,xVT,"A -> FA",,,,1
1,2696,SOC,TEST-SC41-P8,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2697,SOC,TEST-SC400-P8,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2698,SOC,TEST-SC402-P8,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2699,SOC,SET-PERF-0x7502256-P7,,"pmgr mode 0x7502256",5,Dut,sendCommand,0,,"PASS pmgr mode 0x7502256",PERTOS,xVT,AAB,,,,1
1,2700,SOC,TEST-SC34-P7,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2701,SOC,TEST-SC38-P7,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2702,SOC,TEST-SC39-P7,,"sc run 39 5",10,Dut,sendCommand,0,,"PASS sc run 39 5",PERTOS,xVT,"A -> FA",,,,1
1,2703,SOC,TEST-SC41-P7,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2704,SOC,TEST-SC400-P7,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2705,SOC,TEST-SC402-P7,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2706,SOC,SET-PERF-0x6502256-P6,,"pmgr mode 0x6502256",5,Dut,sendCommand,0,,"PASS pmgr mode 0x6502256",PERTOS,xVT,AAB,,,,1
1,2707,SOC,TEST-SC34-P6,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2708,SOC,TEST-SC38-P6,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2709,SOC,TEST-SC39-P6,,"sc run 39 5",10,Dut,sendCommand,0,,"PASS sc run 39 5",PERTOS,xVT,"A -> FA",,,,1
1,2710,SOC,TEST-SC41-P6,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2711,SOC,TEST-SC400-P6,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2712,SOC,TEST-SC402-P6,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2713,SOC,SET-PERF-0x5502246-P5,,"pmgr mode 0x5502246",5,Dut,sendCommand,0,,"PASS pmgr mode 0x5502246",PERTOS,xVT,AAB,,,,1
1,2714,SOC,TEST-SC34-P5,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2715,SOC,TEST-SC38-P5,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2716,SOC,TEST-SC39-P5,,"sc run 39 5",10,Dut,sendCommand,0,,"PASS sc run 39 5",PERTOS,xVT,"A -> FA",,,,1
1,2717,SOC,TEST-SC41-P5,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2718,SOC,TEST-SC400-P5,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2719,SOC,TEST-SC402-P5,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2720,SOC,SET-PERF-0x4402246-P4,,"pmgr mode 0x4402246",5,Dut,sendCommand,0,,"PASS pmgr mode 0x4402246",PERTOS,xVT,AAB,,,,1
1,2721,SOC,TEST-SC34-P4,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2722,SOC,TEST-SC38-P4,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2723,SOC,TEST-SC39-P4,,"sc run 39 5",10,Dut,sendCommand,0,,"PASS sc run 39 5",PERTOS,xVT,"A -> FA",,,,1
1,2724,SOC,TEST-SC41-P4,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2725,SOC,TEST-SC400-P4,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2726,SOC,TEST-SC402-P4,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2727,SOC,SET-PERF-0x3302235-P3,,"pmgr mode 0x3302235",5,Dut,sendCommand,0,,"PASS pmgr mode 0x3302235",PERTOS,xVT,AAB,,,,1
1,2728,SOC,TEST-SC34-P3,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2729,SOC,TEST-SC38-P3,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2730,SOC,TEST-SC39-P3,,"sc run 39 5",10,Dut,sendCommand,0,,"PASS sc run 39 5",PERTOS,xVT,"A -> FA",,,,1
1,2731,SOC,TEST-SC41-P3,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2732,SOC,TEST-SC400-P3,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2733,SOC,TEST-SC402-P3,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2734,SOC,SET-PERF-0x2232235-P2,,"pmgr mode 0x2202235",5,Dut,sendCommand,0,,"PASS pmgr mode 0x2202235",PERTOS,xVT,AAB,,,,1
1,2735,SOC,TEST-SC34-P2,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2736,SOC,TEST-SC38-P2,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2737,SOC,TEST-SC39-P2,,"sc run 39 5",10,Dut,sendCommand,0,,"PASS sc run 39 5",PERTOS,xVT,"A -> FA",,,,1
1,2738,SOC,TEST-SC41-P2,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2739,SOC,TEST-SC400-P2,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2740,SOC,TEST-SC402-P2,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2741,SOC,SET-PERF-0x1102235-P1,,"pmgr mode 0x1102235",5,Dut,sendCommand,0,,"PASS pmgr mode 0x1102235",PERTOS,xVT,AAB,,,,1
1,2742,SOC,TEST-SC34-P1,,"sc run 34 5",10,Dut,sendCommand,0,,"PASS sc run 34 5",PERTOS,xVT,"A -> FA",,,,1
1,2743,SOC,TEST-SC38-P1,,"sc run 38 5",100,Dut,sendCommand,0,,"PASS sc run 38 5",PERTOS,xVT,"A -> FA",,,,1
1,2744,SOC,TEST-SC39-P1,,"sc run 39 5",10,Dut,sendCommand,0,,"PASS sc run 39 5",PERTOS,xVT,"A -> FA",,,,1
1,2745,SOC,TEST-SC41-P1,,"sc run 41 5",10,Dut,sendCommand,0,,"PASS sc run 41 5",PERTOS,xVT,"A -> FA",,,,1
1,2746,SOC,TEST-SC400-P1,,"sc run 400 5",10,Dut,sendCommand,0,,"PASS sc run 400 5",PERTOS,xVT,"A -> FA",,,,1
1,2747,SOC,TEST-SC402-P1,,"sc run 402 5",10,Dut,sendCommand,0,,"PASS sc run 402 5",PERTOS,xVT,"A -> FA",,,,1
1,2748,SOC,SET-ANS-FW-INIT,,"ans fw-init",60,Dut,sendCommand,0,,"PASS ans fw-init",PERTOS,xVT,AAB,,,,1
1,2749,SOC,ECHO-IP-TESTS,,"echo >>>> IP Tests <<<<",5,Rush,echo,0,,"PASS echo",PERTOS,xVT,AAB,,,,1
1,2750,SOC,SET-PERF-0x4402254,,"pmgr mode 0x4402254",5,Dut,sendCommand,0,,"PASS pmgr mode 0x4402254",PERTOS,xVT,AAB,,,,1
1,2751,SOC,TEST-SC20-S5,,"sc run 20 5",100,Dut,sendCommand,0,,"PASS sc run 20 5",PERTOS,xVT,"A -> FA",,,,1
1,2752,SOC,TEST-SC23-S5,,"sc run 23 5",100,Dut,sendCommand,0,,"PASS sc run 23 5",PERTOS,xVT,"A -> FA",,,,1
1,2753,SOC,TEST-SC24-S5,,"sc run 24 5",100,Dut,sendCommand,0,,"PASS sc run 24 5",PERTOS,xVT,"A -> FA",,,,1
1,2754,SOC,TEST-SC82-S5,,"sc run 82 5",100,Dut,sendCommand,0,,"PASS sc run 82 5",PERTOS,xVT,"A -> FA",,,,1
1,2755,SOC,TEST-SC83-S5,,"sc run 83 5",100,Dut,sendCommand,0,,"PASS sc run 83 5",PERTOS,xVT,"A -> FA",,,,1
1,2756,SOC,TEST-SC136-S5,,"sc run 136 5",100,Dut,sendCommand,0,,"PASS sc run 136 5",PERTOS,xVT,"A -> FA",,,,1
1,2757,SOC,TEST-SC137-S5,,"sc run 137 5",100,Dut,sendCommand,0,,"PASS sc run 137 5",PERTOS,xVT,"A -> FA",,,,1
1,2758,SOC,TEST-SC146-S5,,"sc run 146 5",100,Dut,sendCommand,0,,"PASS sc run 146 5",PERTOS,xVT,"A -> FA",,,,1
1,2759,SOC,TEST-SC153-S5,,"sc run 153 5",100,Dut,sendCommand,0,,"PASS sc run 153 5",PERTOS,xVT,"A -> FA",,,,1
1,2760,SOC,SET-PERF-0x4402244,,"pmgr mode 0x4402244",5,Dut,sendCommand,0,,"PASS pmgr mode 0x4402244",PERTOS,xVT,AAB,,,,1
1,2761,SOC,TEST-SC20-S4,,"sc run 20 5",100,Dut,sendCommand,0,,"PASS sc run 20 5",PERTOS,xVT,"A -> FA",,,,1
1,2762,SOC,TEST-SC23-S4,,"sc run 23 5",100,Dut,sendCommand,0,,"PASS sc run 23 5",PERTOS,xVT,"A -> FA",,,,1
1,2763,SOC,TEST-SC24-S4,,"sc run 24 5",100,Dut,sendCommand,0,,"PASS sc run 24 5",PERTOS,xVT,"A -> FA",,,,1
1,2764,SOC,TEST-SC82-S4,,"sc run 82 5",100,Dut,sendCommand,0,,"PASS sc run 82 5",PERTOS,xVT,"A -> FA",,,,1
1,2765,SOC,TEST-SC83-S4,,"sc run 83 5",100,Dut,sendCommand,0,,"PASS sc run 83 5",PERTOS,xVT,"A -> FA",,,,1
1,2766,SOC,TEST-SC136-S4,,"sc run 136 5",100,Dut,sendCommand,0,,"PASS sc run 136 5",PERTOS,xVT,"A -> FA",,,,1
1,2767,SOC,TEST-SC137-S4,,"sc run 137 5",100,Dut,sendCommand,0,,"PASS sc run 137 5",PERTOS,xVT,"A -> FA",,,,1
1,2768,SOC,TEST-SC146-S4,,"sc run 146 5",100,Dut,sendCommand,0,,"PASS sc run 146 5",PERTOS,xVT,"A -> FA",,,,1
1,2769,SOC,TEST-SC153-S4,,"sc run 153 5",100,Dut,sendCommand,0,,"PASS sc run 153 5",PERTOS,xVT,"A -> FA",,,,1
1,2770,SOC,SET-PERF-0x4402234,,"pmgr mode 0x4402234",5,Dut,sendCommand,0,,"PASS pmgr mode 0x4402234",PERTOS,xVT,"A -> FA",,,,1
1,2771,SOC,TEST-SC20-S3,,"sc run 20 5",100,Dut,sendCommand,0,,"PASS sc run 20 5",PERTOS,xVT,"A -> FA",,,,1
1,2772,SOC,TEST-SC23-S3,,"sc run 23 5",100,Dut,sendCommand,0,,"PASS sc run 23 5",PERTOS,xVT,"A -> FA",,,,1
1,2773,SOC,TEST-SC24-S3,,"sc run 24 5",100,Dut,sendCommand,0,,"PASS sc run 24 5",PERTOS,xVT,"A -> FA",,,,1
1,2774,SOC,TEST-SC82-S3,,"sc run 82 5",100,Dut,sendCommand,0,,"PASS sc run 82 5",PERTOS,xVT,"A -> FA",,,,1
1,2775,SOC,TEST-SC83-S3,,"sc run 83 5",100,Dut,sendCommand,0,,"PASS sc run 83 5",PERTOS,xVT,"A -> FA",,,,1
1,2776,SOC,TEST-SC136-S3,,"sc run 136 5",100,Dut,sendCommand,0,,"PASS sc run 136 5",PERTOS,xVT,"A -> FA",,,,1
1,2777,SOC,TEST-SC137-S3,,"sc run 137 5",100,Dut,sendCommand,0,,"PASS sc run 137 5",PERTOS,xVT,"A -> FA",,,,1
1,2778,SOC,TEST-SC146-S3,,"sc run 146 5",100,Dut,sendCommand,0,,"PASS sc run 146 5",PERTOS,xVT,"A -> FA",,,,1
1,2779,SOC,TEST-SC153-S3,,"sc run 153 5",100,Dut,sendCommand,0,,"PASS sc run 153 5",PERTOS,xVT,"A -> FA",,,,1
1,2780,SOC,SET-ANS-FREE-HEAP,,"ans free-heap",5,Dut,sendCommand,0,,"PASS ans free-heap",PERTOS,xVT,"A -> FA",,,,1
1,2781,SOC,SET-UT-DUMP2,,"ut all status show",60,Dut,sendCommand,0,,"PASS ut all status show",PERTOS,xVT,"A -> FA",,,,1
1,2782,SOC,SET-PERF-0x1102234-IP,,"pmgr mode 0x1102234",60,Dut,sendCommand,0,,"PASS pmgr mode 0x1102234",PERTOS,xVT,"A -> FA",,,,1
